source,provenance,bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,owner,doc_id,source_url,natural_key_hash
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MXIM"" TARGET=""_BLANK"">MXIM</A>","Maxim Integrated Products, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,eceb117a27dae9019ffd29c4ce2c48b744fb6dce6a68a388ea5f3243ff05a4fa
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=M"" TARGET=""_BLANK"">M</A>","Macy's, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,8fbdf36ef706e54ab524bb774ae35626bf49b251477dd4bfee837d45695d5fbe
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MTSC"" TARGET=""_BLANK"">MTSC</A>",MTS Systems Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,0071f29d50e0df904e9353e91274564921998183367dfa90fa4cb5613c1b9f77
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=LDR"" TARGET=""_BLANK"">LDR</A>",Landauer Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,692ee84b73c8000a697e57f1bb5fdededd3c4d7a68e4b5ecbce8ba08a0f63f60
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=JCOM"" TARGET=""_BLANK"">JCOM</A>","j2 Global, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,1b769a560cc9f5f660708a065d8f267ec134af641352b98e724138f57f0e3cf5
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=IP"" TARGET=""_BLANK"">IP</A>",International Paper Company (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,18c4e1c8456357a7ad14d7eb3a3c71345fc8e76c880e34881cdf90d06a2c850f
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=IEX"" TARGET=""_BLANK"">IEX</A>",IDEX Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,f18be6114d2907002949399f9e5e6dfa7a51633c97fb5d81f1920adbeb04c78a
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=HMC"" TARGET=""_BLANK"">HMC</A>","Honda Motor Co., Ltd. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,b237ade34a6bba3ce2820bd43264edafa906e783b924b829bc019a307014ce3b
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=HTS"" TARGET=""_BLANK"">HTS</A>",Hatteras Financial Corp (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,79e506737268a05a81a556987a2341b50dfefb2aaa828028932af72ad2c52fbe
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=HAS"" TARGET=""_BLANK"">HAS</A>",Hasbro Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,d9b62db81d17afc03628fd9110e879c5a3f0ed62acdabb3dc7fccceaad561291
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=HNI"" TARGET=""_BLANK"">HNI</A>",HNI Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,4154f6dc7be822c9a39c1f8b79d361503d8aff4418c2fccfb4822a0933461ac3
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=GM"" TARGET=""_BLANK"">GM</A>",General Motors Company (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,81478c5559b6f9bb375e8b9f077158ccd36e1b69ccacdb51909071a5e0536024
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FLY"" TARGET=""_BLANK"">FLY</A>",FLY Leasing Limited (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,1987e243e9c88fd82881ce2e7bad2d288c3f5218435e6ecdf272fc74caefba88
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FMER"" TARGET=""_BLANK"">FMER</A>",FirstMerit Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,346564972c3a8e6c74549eaf3ebf908017bfd5b25740cae66f5b43c64bb49563
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FFBC"" TARGET=""_BLANK"">FFBC</A>",First Financial Bancorp. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,502d8124ca1c7a52bb07b93794828d7924dc7d79d05299fa5508e85212f53361
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=FB"" TARGET=""_BLANK"">FB</A>","Facebook, Inc. (NASDAQ)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,c94b2240466d36928897b0868fbdbd834c5d0393fe4b47a60410ea74934b1515
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ESRX"" TARGET=""_BLANK"">ESRX</A>",Express Scripts Holding Company (NASDAQ),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,5de63439edc496943deec43bd2b30246ba9230f6cf83fc81344b8cdad1f88517
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DIS"" TARGET=""_BLANK"">DIS</A>",The Walt Disney Company (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,c41897b15ab0217cc5b664ec164ddce9a52843dc66922ae0dc8bbae272cc7b28
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=DLR"" TARGET=""_BLANK"">DLR</A>",Digital Realty Trust Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,2a97a2b50ed43948ce2ff7706ab66fb7926ddfcd335431b373883513f9cc73f2
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CYS"" TARGET=""_BLANK"">CYS</A>","CYS Investments, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,dfbd8521e142ec4628a5608924c68fbc7ef70906667dce52408659c390587fa8
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CY"" TARGET=""_BLANK"">CY</A>",Cypress Semiconductor Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,71a0517dd96bac070520806608a3a103341600ee83e45b044c58624a611df0b8
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CNSL"" TARGET=""_BLANK"">CNSL</A>",Consolidated Communications Holdings Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,480ad2a9db96250e23db19b34e67a80316959cfc134e7bdb408dd9122933bfd7
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CPSI"" TARGET=""_BLANK"">CPSI</A>",Computer Programs &amp; Systems Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,e3d5b34dc1ab3d57f656abd536c644c10732fdc8d5c7a37be7c1633f9d3af82e
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CTBI"" TARGET=""_BLANK"">CTBI</A>",Community Trust Bancorp Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,99dd353e30db11fe7960af7b259a83f4136b323994636f4fb4cccf9c760db0c9
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CLNY"" TARGET=""_BLANK"">CLNY</A>","Colony Financial, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,f2d3b989dd14b376a95f90797057161e81ad7b26c9f40d3985fe8d8e61fcd5fa
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CHCO"" TARGET=""_BLANK"">CHCO</A>",City Holding Co. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,83a81f139973509d15fa9d9b83bec72fbb85a569f461c2155b760d008423358f
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CELG"" TARGET=""_BLANK"">CELG</A>",Celgene Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,9aa6a56ceae7aa32d5481015ec2e921d20b53b0a66e319400445bfde73e214d2
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=CBT"" TARGET=""_BLANK"">CBT</A>",Cabot Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,7e25a77d2d07898c8edc382cc9a5fb2fab0cd8a5ba845733fd27837dfe3efa88
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BAC"" TARGET=""_BLANK"">BAC</A>",Bank of America Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,1537cdbb1fdb9d816e1f7fedb921cf96d59935503f53e2076a197d6d5f6898da
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=BGS"" TARGET=""_BLANK"">BGS</A>",B&amp;G Foods Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,d379985fd1c36c2831936c980a4f1166a2a5257484afc3f54936bffb98fdb567
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ALV"" TARGET=""_BLANK"">ALV</A>","Autoliv, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,3dc3bc9d88d5100333443a6bf8b52742e23f5cc7b39b292f403fa2f6b925927f
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ARCC"" TARGET=""_BLANK"">ARCC</A>",Ares Capital Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,52a32d9865f42f8659336cc61ba65fd2ab699ac58a9f3e4ff072c8ad45d59cc4
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AMT"" TARGET=""_BLANK"">AMT</A>",American Tower Corporation (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,281359965442543e741d1a630ee00fcd9a4c9ba76f4a2a600e36b444963267c4
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=AMZN"" TARGET=""_BLANK"">AMZN</A>",Amazon.com Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,ea9b85576a6a61fecce8a6ec7515dbe95070f3a9e8dfc819f3e5ef4648ea654d
