bioguide,date,ftype,n_photo,n_confirmees,n_apparues,n_disparues
S001190,2018-08-13,O,161,83.0,78.0,101.0
S001190,2019-08-04,O,150,94.0,56.0,62.0
S001190,2020-07-29,O,121,76.0,45.0,73.0
S001190,2021-08-12,O,106,75.0,31.0,45.0
S001190,2022-08-13,O,96,59.0,37.0,46.0
S001190,2023-08-05,O,78,43.0,35.0,58.0
S001190,2024-08-10,O,81,49.0,32.0,29.0
S001190,2025-08-06,O,79,51.0,28.0,30.0
S001192,2015-05-13,O,3,,,
S001192,2016-05-13,O,3,3.0,0.0,0.0
S001192,2017-05-08,O,3,3.0,0.0,0.0
S001192,2018-05-15,O,3,1.0,2.0,2.0
S001192,2019-05-15,O,3,0.0,3.0,3.0
S001192,2020-08-05,O,3,1.0,2.0,2.0
S001192,2021-08-10,O,3,2.0,1.0,1.0
S001192,2022-06-08,O,2,1.0,1.0,2.0
S001192,2023-05-11,O,2,2.0,0.0,0.0
S001192,2023-10-12,T,3,2.0,1.0,0.0
S001193,2015-05-15,O,1,,,
S001193,2016-05-11,O,4,0.0,4.0,2.0
S001193,2017-06-14,O,3,1.0,2.0,3.0
S001193,2018-05-11,O,3,1.0,2.0,2.0
S001193,2019-05-02,O,3,3.0,0.0,0.0
S001193,2020-08-13,O,3,3.0,0.0,0.0
S001193,2021-08-06,O,3,2.0,1.0,1.0
S001193,2022-05-13,O,1,1.0,0.0,2.0
S001193,2023-08-03,O,3,0.0,3.0,1.0
S001193,2024-08-13,O,3,3.0,0.0,0.0
S001193,2025-08-13,O,3,1.0,2.0,2.0
S001195,2015-05-15,O,26,,,
S001195,2016-05-16,O,27,24.0,3.0,2.0
S001195,2017-05-15,O,27,25.0,2.0,2.0
S001195,2018-05-15,O,30,1.0,29.0,26.0
S001195,2019-05-15,O,29,27.0,2.0,3.0
S001195,2020-08-12,O,26,23.0,3.0,6.0
S001195,2021-08-13,O,25,23.0,2.0,3.0
S001195,2022-05-16,O,19,18.0,1.0,7.0
S001195,2023-05-14,O,16,16.0,0.0,3.0
S001195,2024-01-10,C,8,0.0,8.0,16.0
S001195,2024-05-15,O,15,0.0,15.0,8.0
S001195,2025-08-12,O,14,11.0,3.0,4.0
S001196,2015-05-15,O,10,,,
S001196,2016-05-13,O,9,3.0,6.0,7.0
S001196,2017-05-10,O,10,0.0,10.0,9.0
S001196,2018-05-15,O,30,2.0,28.0,8.0
S001196,2019-05-15,O,21,6.0,15.0,24.0
S001196,2020-08-11,O,9,5.0,4.0,16.0
S001196,2021-08-13,O,16,4.0,12.0,5.0
S001196,2022-08-08,O,15,8.0,7.0,8.0
S001196,2023-08-10,O,13,4.0,9.0,11.0
S001196,2024-08-12,O,11,1.0,10.0,12.0
S001196,2025-08-08,O,10,5.0,5.0,6.0
S001199,2016-02-19,C,14,,,
S001199,2016-05-16,C,14,13.0,1.0,1.0
S001199,2017-05-15,H,13,10.0,3.0,2.0
S001199,2018-08-13,O,11,3.0,8.0,9.0
S001199,2019-05-14,O,11,6.0,5.0,3.0
S001199,2020-08-13,O,11,8.0,3.0,1.0
S001199,2021-08-13,O,9,6.0,3.0,4.0
S001199,2022-05-16,O,8,7.0,1.0,2.0
S001199,2023-08-11,O,8,2.0,6.0,6.0
S001199,2024-08-12,O,8,8.0,0.0,0.0
S001199,2025-08-06,O,8,8.0,0.0,0.0
S001200,2015-08-11,C,4,,,
S001200,2016-05-18,C,3,3.0,0.0,1.0
S001200,2017-05-19,H,15,0.0,15.0,3.0
S001200,2018-07-05,O,12,5.0,7.0,10.0
S001200,2019-06-05,O,10,1.0,9.0,11.0
S001200,2020-06-14,O,10,4.0,6.0,6.0
S001200,2021-08-09,O,8,3.0,5.0,7.0
S001200,2022-05-16,O,8,4.0,4.0,4.0
S001200,2023-05-15,O,7,3.0,4.0,5.0
S001200,2024-05-09,O,7,7.0,0.0,0.0
S001200,2025-05-09,O,4,2.0,2.0,5.0
S001200,2026-05-08,O,5,3.0,2.0,1.0
S001201,2017-08-08,H,45,,,
S001201,2018-08-13,O,80,49.0,31.0,45.0
S001201,2019-08-12,O,79,51.0,28.0,45.0
S001201,2020-08-13,O,70,53.0,17.0,48.0
S001201,2021-08-12,O,64,24.0,40.0,83.0
S001201,2022-08-13,O,69,44.0,25.0,39.0
S001201,2023-05-03,T,57,42.0,15.0,29.0
S001201,2024-01-12,C,41,25.0,16.0,32.0
S001201,2024-08-13,H,46,39.0,7.0,1.0
S001201,2025-08-13,O,51,25.0,26.0,21.0
S001204,2018-05-15,C,17,,,
S001204,2019-07-17,H,16,15.0,1.0,2.0
S001204,2020-08-13,O,22,9.0,13.0,7.0
S001204,2021-08-13,O,27,17.0,10.0,5.0
S001204,2022-08-13,O,21,16.0,5.0,12.0
S001204,2023-05-03,T,20,16.0,4.0,5.0
S001205,2018-04-13,C,51,,,
S001205,2019-07-31,H,56,7.0,49.0,44.0
S001205,2020-08-10,O,59,32.0,27.0,24.0
S001205,2021-08-13,O,73,41.0,32.0,17.0
S001205,2022-08-12,O,66,36.0,30.0,36.0
S001205,2023-05-11,O,72,60.0,12.0,6.0
S001205,2024-08-12,O,80,58.0,22.0,12.0
S001205,2025-05-14,O,87,54.0,33.0,26.0
S001205,2026-05-07,O,88,76.0,12.0,11.0
S001206,2018-07-27,C,342,,,
S001206,2019-05-14,H,312,188.0,124.0,169.0
S001206,2020-07-21,O,103,41.0,62.0,125.0
S001206,2021-02-24,T,69,52.0,17.0,51.0
S001207,2017-09-10,C,214,,,
S001207,2018-05-15,C,151,126.0,25.0,88.0
S001207,2019-05-15,H,199,114.0,85.0,39.0
S001207,2020-08-13,O,164,38.0,126.0,39.0
S001207,2021-08-13,O,100,46.0,54.0,118.0
S001207,2022-05-14,O,71,65.0,6.0,35.0
S001207,2023-05-15,O,74,60.0,14.0,11.0
S001207,2024-07-11,O,55,46.0,9.0,28.0
S001207,2025-08-13,O,57,51.0,6.0,4.0
S001207,2026-01-02,T,57,55.0,2.0,2.0
S001208,2019-08-15,H,19,,,
S001208,2020-08-13,O,18,2.0,16.0,17.0
S001208,2021-08-12,O,29,9.0,20.0,9.0
S001208,2022-08-12,O,24,9.0,15.0,20.0
S001208,2023-08-13,O,5,5.0,0.0,19.0
S001208,2024-08-13,O,5,5.0,0.0,0.0
S001209,2017-07-24,C,10,,,
S001209,2018-04-19,C,10,0.0,10.0,10.0
S001209,2019-05-09,H,23,4.0,19.0,6.0
S001209,2020-05-08,O,25,15.0,10.0,9.0
S001209,2021-05-11,O,33,24.0,9.0,1.0
S001209,2022-04-21,O,32,28.0,4.0,6.0
S001209,2023-04-27,O,31,28.0,3.0,5.0
S001209,2024-04-22,O,30,28.0,2.0,3.0
S001209,2025-01-11,T,33,26.0,7.0,4.0
S001210,2018-11-03,C,6,,,
S001210,2019-05-15,H,7,4.0,3.0,2.0
S001210,2020-08-13,O,6,3.0,3.0,4.0
S001210,2021-01-29,T,6,5.0,1.0,1.0
S001211,2017-12-06,C,8,,,
S001211,2018-06-15,C,8,1.0,7.0,7.0
S001211,2019-05-07,H,17,3.0,14.0,5.0
S001211,2020-08-07,O,20,13.0,7.0,4.0
S001211,2021-05-31,O,21,17.0,4.0,3.0
S001211,2022-08-11,O,19,18.0,1.0,3.0
S001211,2023-08-10,O,26,11.0,15.0,8.0
S001211,2024-08-02,O,49,21.0,28.0,99.0
S001211,2025-07-17,O,35,26.0,9.0,23.0
S001212,2017-08-18,C,13,,,
S001212,2018-05-14,C,15,2.0,13.0,11.0
S001212,2019-05-15,H,15,14.0,1.0,1.0
S001212,2020-08-06,O,16,10.0,6.0,5.0
S001212,2021-08-13,O,17,7.0,10.0,9.0
S001212,2022-06-13,O,14,4.0,10.0,13.0
S001212,2023-08-10,O,19,10.0,9.0,4.0
S001212,2024-08-13,O,17,10.0,7.0,9.0
S001212,2025-07-14,O,19,10.0,9.0,7.0
S001213,2018-05-25,C,16,,,
S001213,2019-05-15,H,16,14.0,2.0,2.0
S001213,2020-08-11,O,16,7.0,9.0,3.0
S001213,2021-07-01,O,12,7.0,5.0,9.0
S001213,2022-05-13,O,14,9.0,5.0,3.0
S001213,2023-05-05,O,15,11.0,4.0,3.0
S001213,2024-05-10,O,18,12.0,6.0,3.0
S001213,2025-05-13,O,16,11.0,5.0,7.0
S001213,2026-05-12,O,17,15.0,2.0,1.0
S001214,2018-05-14,C,15,,,
S001214,2019-08-13,H,24,4.0,20.0,12.0
S001214,2020-08-12,O,10,1.0,9.0,23.0
S001214,2021-08-05,O,11,10.0,1.0,0.0
S001214,2022-08-10,O,12,9.0,3.0,2.0
S001214,2023-08-09,O,12,12.0,0.0,0.0
S001214,2024-08-12,O,17,12.0,5.0,0.0
S001214,2025-08-11,O,17,11.0,6.0,6.0
S001215,2017-08-24,C,24,,,
S001215,2018-05-14,C,17,3.0,14.0,21.0
S001215,2019-08-13,H,18,0.0,18.0,17.0
S001215,2020-08-13,O,24,2.0,22.0,16.0
S001215,2021-08-11,O,17,7.0,10.0,17.0
S001215,2022-08-09,O,15,8.0,7.0,9.0
S001215,2023-07-31,O,13,11.0,2.0,4.0
S001215,2024-08-09,O,11,4.0,7.0,9.0
S001215,2025-08-13,O,12,9.0,3.0,2.0
S001215,2026-05-15,O,11,11.0,0.0,1.0
S001216,2017-11-28,C,53,,,
S001216,2018-05-15,C,36,6.0,30.0,47.0
S001216,2019-05-07,H,35,17.0,18.0,18.0
S001216,2020-08-12,O,33,7.0,26.0,26.0
S001216,2021-08-11,O,42,23.0,19.0,10.0
S001216,2022-05-16,O,30,21.0,9.0,20.0
S001216,2023-05-15,O,32,24.0,8.0,6.0
S001216,2024-05-10,O,28,22.0,6.0,10.0
S001216,2025-05-15,O,25,22.0,3.0,6.0
S001216,2026-05-15,O,34,21.0,13.0,4.0
S001218,2021-02-19,C,3,,,
S001218,2021-08-13,C,3,3.0,0.0,0.0
S001218,2022-05-16,O,2,2.0,0.0,1.0
S001218,2023-05-16,O,1,0.0,1.0,2.0
S001218,2024-05-14,O,1,0.0,1.0,1.0
S001218,2025-05-14,O,1,1.0,0.0,0.0
S001218,2026-05-12,O,1,1.0,0.0,0.0
S001219,2021-07-31,C,6,,,
S001219,2022-05-16,C,4,3.0,1.0,3.0
S001219,2023-02-01,T,5,3.0,2.0,1.0
S001220,2021-06-30,C,22,,,
S001220,2023-04-03,C,24,8.0,16.0,14.0
S001220,2023-08-11,H,24,20.0,4.0,4.0
S001220,2024-08-12,O,20,7.0,13.0,17.0
S001220,2025-08-07,O,33,16.0,17.0,4.0
S001221,2019-11-05,C,6,,,
S001221,2020-09-17,C,7,1.0,6.0,5.0
S001221,2022-05-16,C,10,3.0,7.0,4.0
S001221,2023-08-13,H,11,0.0,11.0,10.0
S001221,2024-08-13,O,13,4.0,9.0,7.0
S001221,2025-08-06,O,32,10.0,22.0,3.0
S001223,2022-04-03,C,10,,,
S001223,2023-08-12,H,6,4.0,2.0,6.0
S001223,2024-08-10,O,3,1.0,2.0,5.0
S001223,2025-08-13,O,9,2.0,7.0,1.0
S001224,2023-05-10,O,18,,,
S001224,2024-05-14,O,18,10.0,8.0,8.0
S001224,2025-05-13,O,17,8.0,9.0,11.0
S001224,2026-06-30,O,20,14.0,6.0,3.0
S001225,2022-03-10,C,3,,,
S001225,2022-05-02,C,2,2.0,0.0,1.0
S001225,2023-08-11,H,1,0.0,1.0,2.0
S001225,2024-08-05,O,1,0.0,1.0,1.0
S001225,2025-08-04,O,2,1.0,1.0,0.0
S001226,2022-03-07,C,18,,,
S001226,2022-05-16,C,11,2.0,9.0,16.0
S001226,2023-05-15,H,24,0.0,24.0,11.0
S001226,2024-04-19,O,26,19.0,7.0,5.0
S001226,2025-05-14,O,26,18.0,8.0,8.0
S001226,2026-05-07,O,27,23.0,4.0,3.0
S001228,2024-07-06,C,79,,,
S001228,2025-08-13,H,81,66.0,15.0,13.0
S001229,2024-04-05,C,58,,,
S001229,2025-06-22,H,314,92.0,222.0,114.0
S001230,2024-03-08,C,38,,,
S001230,2024-11-22,C,40,38.0,2.0,0.0
S001230,2025-05-12,H,21,12.0,9.0,28.0
S001230,2026-06-10,O,23,17.0,6.0,4.0
S001231,2023-08-04,C,2,,,
S001231,2023-12-19,C,121,0.0,121.0,2.0
S001231,2024-06-14,C,2,0.0,2.0,121.0
S001231,2025-08-13,H,10,0.0,10.0,2.0
T000165,2019-10-09,C,11,,,
T000165,2020-06-15,C,11,11.0,0.0,0.0
T000165,2021-07-09,O,10,8.0,2.0,3.0
T000165,2022-05-01,O,8,7.0,1.0,3.0
T000165,2023-04-10,O,8,8.0,0.0,0.0
T000165,2024-05-02,O,8,4.0,4.0,4.0
T000165,2025-05-29,O,8,8.0,0.0,0.0
T000165,2026-05-01,O,8,8.0,0.0,0.0
T000193,2015-05-14,O,23,,,
T000193,2016-05-13,O,22,21.0,1.0,2.0
T000193,2017-05-12,O,22,22.0,0.0,0.0
T000193,2018-05-11,O,22,3.0,19.0,19.0
T000193,2019-05-13,O,23,22.0,1.0,0.0
T000193,2020-08-12,O,23,23.0,0.0,0.0
T000193,2021-08-12,O,23,23.0,0.0,0.0
T000193,2022-05-15,O,21,17.0,4.0,6.0
T000193,2023-05-11,O,21,21.0,0.0,0.0
T000193,2024-05-15,O,22,20.0,2.0,1.0
T000193,2025-05-14,O,23,22.0,1.0,0.0
T000193,2026-05-15,O,36,22.0,14.0,1.0
T000238,2015-05-14,O,10,,,
T000238,2016-07-13,O,12,8.0,4.0,2.0
T000238,2017-05-15,O,6,5.0,1.0,7.0
T000238,2018-06-14,O,9,2.0,7.0,4.0
T000238,2019-06-13,O,8,8.0,0.0,1.0
T000238,2020-08-13,O,7,7.0,0.0,1.0
T000238,2021-01-05,T,4,4.0,0.0,3.0
T000460,2015-05-15,O,28,,,
T000460,2016-05-18,O,19,14.0,5.0,14.0
T000460,2017-05-05,O,15,8.0,7.0,11.0
T000460,2018-05-15,O,30,4.0,26.0,11.0
T000460,2019-05-15,O,32,9.0,23.0,21.0
T000460,2020-07-28,O,50,14.0,36.0,18.0
T000460,2021-07-29,O,34,17.0,17.0,33.0
T000460,2022-08-08,O,39,14.0,25.0,20.0
T000460,2023-07-27,O,24,6.0,18.0,33.0
T000460,2024-01-23,C,9,0.0,9.0,24.0
T000460,2024-05-15,O,27,0.0,27.0,9.0
T000460,2025-05-14,O,28,7.0,21.0,20.0
T000460,2025-06-20,C,74,0.0,74.0,28.0
T000460,2026-05-14,O,19,0.0,19.0,74.0
T000462,2015-05-12,O,20,,,
T000462,2016-05-16,O,24,18.0,6.0,2.0
T000462,2017-05-25,O,24,24.0,0.0,0.0
T000462,2018-02-06,T,24,24.0,0.0,0.0
T000463,2015-05-14,O,8,,,
T000463,2016-05-16,O,69,3.0,66.0,19.0
T000463,2017-05-15,O,87,46.0,41.0,29.0
T000463,2018-05-10,O,33,28.0,5.0,60.0
T000463,2019-05-10,O,36,25.0,11.0,8.0
T000463,2020-07-21,O,31,31.0,0.0,5.0
T000463,2021-01-13,C,5,0.0,5.0,31.0
T000463,2021-08-12,O,33,0.0,33.0,5.0
T000463,2022-07-05,O,37,25.0,12.0,8.0
T000463,2023-06-20,O,34,25.0,9.0,12.0
T000463,2024-05-14,O,32,15.0,17.0,19.0
T000463,2025-05-11,O,36,10.0,26.0,22.0
T000463,2026-05-15,O,36,31.0,5.0,5.0
T000465,2015-05-15,O,49,,,
T000465,2016-05-11,O,45,36.0,9.0,13.0
T000465,2017-05-12,O,49,40.0,9.0,5.0
T000465,2018-05-15,O,52,13.0,39.0,36.0
T000465,2019-01-31,T,51,42.0,9.0,10.0
T000467,2015-05-14,O,5,,,
T000467,2016-05-11,O,12,2.0,10.0,3.0
T000467,2017-06-06,O,13,10.0,3.0,2.0
T000467,2018-06-13,O,12,2.0,10.0,11.0
T000467,2019-08-07,O,11,1.0,10.0,11.0
T000467,2020-08-13,O,10,7.0,3.0,4.0
T000467,2021-08-11,O,10,9.0,1.0,1.0
T000467,2022-08-13,O,13,6.0,7.0,4.0
T000467,2023-08-11,O,13,9.0,4.0,4.0
T000467,2024-07-09,O,14,8.0,6.0,5.0
T000467,2025-08-07,O,14,3.0,11.0,11.0
T000468,2015-08-13,O,73,,,
T000468,2016-07-07,O,62,28.0,34.0,50.0
T000468,2018-07-25,O,55,21.0,34.0,45.0
T000468,2019-08-12,O,56,25.0,31.0,30.0
T000468,2020-08-04,O,57,22.0,35.0,34.0
T000468,2022-05-16,O,56,13.0,43.0,44.0
T000468,2023-08-31,O,54,14.0,40.0,42.0
T000468,2024-05-16,O,60,19.0,41.0,35.0
T000468,2025-08-12,O,55,23.0,32.0,37.0
T000469,2015-05-12,O,2,,,
T000469,2016-05-13,O,2,2.0,0.0,0.0
T000469,2017-05-15,O,2,2.0,0.0,0.0
T000469,2018-05-15,O,2,1.0,1.0,1.0
T000469,2019-05-15,O,2,1.0,1.0,1.0
T000469,2020-08-13,O,2,2.0,0.0,0.0
T000469,2021-08-13,O,2,1.0,1.0,1.0
T000469,2022-08-03,O,1,0.0,1.0,2.0
T000469,2023-08-10,O,1,0.0,1.0,1.0
T000469,2024-07-16,O,1,1.0,0.0,0.0
T000469,2025-08-08,O,1,1.0,0.0,0.0
T000469,2026-05-27,O,1,1.0,0.0,0.0
T000470,2015-05-15,O,60,,,
T000470,2016-05-16,O,60,60.0,0.0,1.0
T000470,2017-05-15,O,61,60.0,1.0,0.0
T000470,2018-05-14,O,61,37.0,24.0,24.0
T000470,2019-05-15,O,61,61.0,0.0,0.0
T000470,2020-08-13,O,61,61.0,0.0,0.0
T000470,2021-02-02,T,61,61.0,0.0,0.0
T000472,2015-05-14,O,6,,,
T000472,2016-05-12,O,6,6.0,0.0,0.0
T000472,2017-05-08,O,7,5.0,2.0,1.0
T000472,2018-05-15,O,6,1.0,5.0,6.0
T000472,2019-05-15,O,6,6.0,0.0,0.0
T000472,2020-08-12,O,6,6.0,0.0,0.0
T000472,2021-08-01,O,6,6.0,0.0,0.0
T000472,2022-05-15,O,5,4.0,1.0,2.0
T000472,2023-05-15,O,5,5.0,0.0,0.0
T000472,2024-08-08,O,7,4.0,3.0,1.0
T000472,2025-05-15,O,8,6.0,2.0,1.0
T000472,2026-05-12,O,8,7.0,1.0,1.0
T000473,2015-05-15,H,37,,,
T000473,2016-05-16,O,30,18.0,12.0,17.0
T000474,2014-05-02,C,3,,,
T000474,2015-05-15,H,3,1.0,2.0,2.0
T000474,2016-05-16,O,5,2.0,3.0,1.0
T000474,2017-05-08,O,5,5.0,0.0,0.0
T000474,2018-05-10,O,5,1.0,4.0,4.0
T000474,2019-05-13,O,5,5.0,0.0,0.0
T000474,2020-08-11,O,4,4.0,0.0,1.0
T000474,2021-07-29,O,5,4.0,1.0,0.0
T000474,2022-05-13,O,4,4.0,0.0,1.0
T000474,2023-05-18,O,3,2.0,1.0,2.0
T000474,2024-05-15,O,3,3.0,0.0,0.0
T000474,2025-05-07,O,3,2.0,1.0,1.0
T000474,2026-05-15,O,3,3.0,0.0,0.0
T000475,2015-08-13,H,727,,,
T000475,2016-08-12,O,129,6.0,123.0,773.0
T000475,2017-08-11,O,123,88.0,35.0,96.0
T000475,2018-08-08,O,107,51.0,56.0,121.0
T000475,2019-05-01,T,118,64.0,54.0,94.0
T000477,2016-05-16,C,4,,,
T000477,2017-07-14,O,16,0.0,16.0,4.0
T000477,2018-05-15,O,18,4.0,14.0,12.0
T000477,2019-04-11,T,10,4.0,6.0,14.0
T000477,2025-10-08,C,5,0.0,5.0,10.0
T000477,2026-05-12,C,5,5.0,0.0,0.0
T000478,2016-02-09,C,16,,,
T000478,2016-09-27,C,16,15.0,1.0,1.0
T000478,2017-05-13,H,16,16.0,0.0,0.0
T000478,2018-06-14,O,31,0.0,31.0,16.0
T000478,2019-05-01,T,30,27.0,3.0,4.0
T000478,2020-01-29,C,17,13.0,4.0,17.0
T000478,2020-08-13,C,6,0.0,6.0,17.0
T000478,2021-08-11,H,10,5.0,5.0,1.0
T000478,2022-07-12,O,11,7.0,4.0,3.0
T000478,2023-08-02,O,11,6.0,5.0,5.0
T000478,2024-08-10,O,22,5.0,17.0,6.0
T000478,2025-08-02,O,28,18.0,10.0,4.0
T000479,2018-01-18,C,367,,,
T000479,2018-08-13,C,403,228.0,175.0,139.0
T000479,2019-08-13,H,393,86.0,307.0,163.0
T000479,2020-08-13,O,189,91.0,98.0,294.0
T000479,2021-08-13,O,140,94.0,46.0,95.0
T000479,2022-08-13,O,114,81.0,33.0,59.0
T000479,2023-02-02,T,115,80.0,35.0,28.0
T000480,2018-05-14,C,12,,,
T000480,2019-08-13,H,13,2.0,11.0,10.0
T000480,2020-08-13,O,32,8.0,24.0,9.0
T000480,2021-08-11,O,20,11.0,9.0,21.0
T000480,2022-08-12,O,28,8.0,20.0,12.0
T000480,2023-08-12,O,16,4.0,12.0,24.0
T000480,2024-08-08,O,15,11.0,4.0,5.0
T000480,2025-08-13,O,13,12.0,1.0,3.0
T000481,2018-05-16,C,4,,,
T000481,2019-08-12,H,4,2.0,2.0,2.0
T000481,2020-08-12,O,8,1.0,7.0,3.0
T000481,2021-08-13,O,7,5.0,2.0,3.0
T000481,2022-08-11,O,6,6.0,0.0,1.0
T000481,2023-08-07,O,7,6.0,1.0,0.0
T000481,2024-08-13,O,18,2.0,16.0,5.0
T000481,2025-08-13,O,18,18.0,0.0,0.0
T000482,2018-03-26,C,25,,,
T000482,2018-05-21,C,25,8.0,17.0,17.0
T000482,2019-05-15,H,26,16.0,10.0,9.0
T000482,2020-08-13,O,23,13.0,10.0,13.0
T000482,2021-07-27,O,23,13.0,10.0,10.0
T000482,2022-05-16,O,29,10.0,19.0,12.0
T000482,2023-08-12,O,28,22.0,6.0,7.0
T000482,2024-08-01,O,28,24.0,4.0,4.0
T000482,2025-07-30,O,29,23.0,6.0,5.0
T000483,2016-03-04,C,131,,,
T000483,2017-11-22,C,162,63.0,99.0,68.0
T000483,2018-05-15,C,113,33.0,80.0,129.0
T000483,2019-05-13,H,79,28.0,51.0,85.0
T000483,2020-08-13,O,90,26.0,64.0,52.0
T000483,2021-08-13,O,97,48.0,49.0,42.0
T000483,2022-05-16,O,101,38.0,63.0,59.0
T000483,2023-05-15,O,85,40.0,45.0,62.0
T000483,2024-05-15,O,79,28.0,51.0,68.0
T000483,2025-04-18,T,61,32.0,29.0,47.0
T000483,2026-02-27,C,62,25.0,37.0,36.0
T000484,2018-05-15,C,2,,,
T000484,2019-07-07,H,5,1.0,4.0,1.0
T000484,2020-08-11,O,6,2.0,4.0,3.0
T000484,2021-02-03,T,6,4.0,2.0,2.0
T000486,2022-08-13,O,2,,,
T000486,2023-06-06,O,2,0.0,2.0,2.0
T000486,2024-07-15,O,2,1.0,1.0,1.0
T000486,2025-08-13,O,73,52.0,21.0,28.0
T000487,2022-06-27,C,7,,,
T000487,2023-08-13,H,49,0.0,49.0,7.0
T000487,2024-08-09,O,35,32.0,3.0,17.0
T000487,2025-08-11,O,38,34.0,4.0,1.0
T000488,2022-04-19,C,64,,,
T000488,2023-09-27,H,67,10.0,57.0,41.0
T000488,2024-08-13,O,53,26.0,27.0,36.0
T000488,2025-08-11,O,48,18.0,30.0,35.0
T000490,2024-03-21,C,68,,,
T000490,2024-08-13,C,62,58.0,4.0,10.0
T000490,2025-05-15,H,63,47.0,16.0,18.0
T000490,2026-05-15,O,73,41.0,32.0,35.0
T000491,2017-10-01,C,73,,,
T000491,2018-06-13,C,77,35.0,42.0,38.0
T000491,2024-01-26,C,36,3.0,33.0,74.0
T000491,2024-08-09,C,41,26.0,15.0,10.0
T000491,2025-08-10,H,55,26.0,29.0,15.0
U000040,2017-08-14,C,2,,,
U000040,2018-05-13,C,2,1.0,1.0,1.0
U000040,2019-05-14,H,2,1.0,1.0,1.0
U000040,2020-08-13,O,4,0.0,4.0,2.0
U000040,2021-08-13,O,5,4.0,1.0,0.0
U000040,2022-05-16,O,5,4.0,1.0,1.0
U000040,2023-05-15,O,9,5.0,4.0,0.0
U000040,2024-05-15,O,10,9.0,1.0,0.0
U000040,2025-08-07,O,11,10.0,1.0,0.0
U000040,2026-05-13,O,8,7.0,1.0,4.0
V000081,2015-05-15,O,2,,,
V000081,2016-05-13,O,2,2.0,0.0,0.0
V000081,2017-05-13,O,2,2.0,0.0,0.0
V000081,2018-05-15,O,2,1.0,1.0,1.0
V000081,2019-10-28,C,2,1.0,1.0,1.0
V000081,2024-05-13,O,1,0.0,1.0,2.0
V000081,2025-05-05,O,1,1.0,0.0,0.0
V000081,2026-05-12,O,1,1.0,0.0,0.0
V000108,2015-05-01,O,20,,,
V000108,2016-05-10,O,20,20.0,0.0,0.0
V000108,2017-05-04,O,20,18.0,2.0,2.0
V000108,2018-05-09,O,31,3.0,28.0,17.0
V000108,2019-05-08,O,39,23.0,16.0,4.0
V000108,2020-08-13,O,31,25.0,6.0,13.0
V000108,2021-01-25,T,23,22.0,1.0,8.0
V000128,2015-05-15,O,19,,,
V000128,2016-05-16,O,17,5.0,12.0,13.0
V000129,2015-05-14,O,4,,,
V000129,2016-05-16,O,4,1.0,3.0,3.0
V000129,2017-05-15,O,3,1.0,2.0,3.0
V000129,2018-06-12,O,2,1.0,1.0,2.0
V000130,2015-05-15,O,42,,,
V000130,2016-05-05,O,41,32.0,9.0,10.0
V000130,2017-05-10,O,32,25.0,7.0,16.0
V000130,2018-05-06,C,4,1.0,3.0,31.0
V000130,2018-06-14,O,13,1.0,12.0,3.0
V000130,2019-05-13,O,11,9.0,2.0,4.0
V000130,2020-08-07,O,10,5.0,5.0,6.0
V000130,2021-07-22,O,9,6.0,3.0,4.0
V000130,2022-05-13,O,8,6.0,2.0,3.0
V000130,2023-05-02,O,8,7.0,1.0,1.0
V000130,2024-05-15,O,8,6.0,2.0,2.0
V000130,2025-05-13,O,9,7.0,2.0,1.0
V000130,2026-01-31,C,1,0.0,1.0,9.0
V000130,2026-05-11,O,8,0.0,8.0,1.0
V000131,2015-08-13,O,24,,,
V000131,2016-07-13,O,23,0.0,23.0,24.0
V000131,2017-08-11,O,12,7.0,5.0,16.0
V000131,2018-05-15,O,12,8.0,4.0,4.0
V000131,2019-07-10,O,8,7.0,1.0,5.0
V000131,2020-07-19,O,8,8.0,0.0,0.0
V000131,2021-08-09,O,8,8.0,0.0,0.0
V000131,2022-05-16,O,8,7.0,1.0,1.0
V000131,2023-05-15,O,11,5.0,6.0,3.0
V000131,2024-08-13,O,10,1.0,9.0,10.0
V000131,2025-05-14,O,12,10.0,2.0,0.0
V000131,2026-06-10,O,16,12.0,4.0,0.0
V000132,2018-08-10,O,13,,,
V000132,2019-08-12,O,13,0.0,13.0,13.0
V000132,2020-08-13,O,13,0.0,13.0,13.0
V000132,2021-08-12,O,13,1.0,12.0,12.0
V000132,2022-04-29,T,13,1.0,12.0,12.0
V000133,2019-05-15,O,12,,,
V000133,2020-05-29,O,11,8.0,3.0,4.0
V000133,2021-07-28,O,6,0.0,6.0,11.0
V000133,2022-06-08,O,8,2.0,6.0,4.0
V000133,2023-05-10,O,8,4.0,4.0,4.0
V000133,2024-05-15,O,7,5.0,2.0,3.0
V000133,2025-05-15,O,7,3.0,4.0,4.0
V000133,2026-05-14,O,8,1.0,7.0,6.0
V000134,2019-12-03,C,4,,,
V000134,2020-06-15,C,4,4.0,0.0,0.0
V000134,2021-08-07,H,4,4.0,0.0,0.0
V000134,2023-08-11,O,3,3.0,0.0,1.0
V000134,2024-07-11,O,11,0.0,11.0,3.0
V000134,2025-08-11,O,11,11.0,0.0,0.0
V000135,2020-08-08,C,3,,,
V000135,2021-08-12,C,3,0.0,3.0,3.0
V000135,2022-06-15,C,3,2.0,1.0,1.0
V000135,2023-08-11,H,3,3.0,0.0,0.0
